"bu_code","identificatie","oppervlakteverblijfsobject","gebruiksdoelverblijfsobject"
"BU05051006","0505010000015020","143","woonfunctie"
"BU05051006","0505010000015021","143","woonfunctie"
"BU05051006","0505010000015022","136","woonfunctie"
"BU05051006","0505010000015023","146","woonfunctie"
"BU05051006","0505010000015024","143","woonfunctie"
"BU05051007","0505010000015037","168","woonfunctie"
"BU05051006","0505010000015038","338","woonfunctie"
"BU05051007","0505010000015043","197","woonfunctie"
"BU05051006","0505010000015044","148","woonfunctie"
"BU05051006","0505010000015045","146","woonfunctie"
"BU05051007","0505010000015046","142","woonfunctie"
"BU05051007","0505010000015048","142","woonfunctie"
"BU05051007","0505010000015050","175","woonfunctie"
"BU05051007","0505010000015052","248","woonfunctie"
"BU05051007","0505010000015054","134","woonfunctie"
"BU05051007","0505010000015055","134","woonfunctie"
"BU05051006","0505010000015056","332","woonfunctie"
"BU05051007","0505010000015059","203","woonfunctie"
"BU05051006","0505010000015060","218","woonfunctie"
"BU05051007","0505010000015062","192","woonfunctie"
"BU05051006","0505010000015064","154","woonfunctie"
"BU05051007","0505010000015065","127","woonfunctie"
"BU05051006","0505010000015067","398","woonfunctie"
"BU05051007","0505010000015068","147","woonfunctie"
"BU05051006","0505010000015069","183","woonfunctie"
"BU05051007","0505010000015070","213","woonfunctie"
"BU05051007","0505010000015072","132","woonfunctie"
"BU05051006","0505010000015074","204","woonfunctie"
"BU05051007","0505010000015075","132","woonfunctie"
"BU05051007","0505010000015077","118","woonfunctie"
"BU05051006","0505010000015079","267","woonfunctie"
"BU05051007","0505010000015080","135","woonfunctie"
"BU05051006","0505010000015081","271","woonfunctie"
"BU05051007","0505010000015082","159","woonfunctie"
"BU05051007","0505010000015083","34","overige gebruiksfunctie"
"BU05051007","0505010000015084","441","kantoorfunctie"
"BU05051006","0505010000015085","87","woonfunctie"
"BU05051007","0505010000015088","170","woonfunctie"
"BU05051006","0505010000015100","92","woonfunctie"
"BU05051007","0505010000015101","348","kantoorfunctie"
"BU05051006","0505010000015102","146","woonfunctie"
"BU05051006","0505010000015103","178","woonfunctie"
"BU05051006","0505010000015104","104","industriefunctie"
"BU05051006","0505010000015106","305","woonfunctie"
"BU05051007","0505010000015108","267","woonfunctie"
"BU05051006","0505010000015109","222","woonfunctie"
"BU05051007","0505010000015111","230","woonfunctie"
"BU05051006","0505010000015112","245","woonfunctie"
"BU05051006","0505010000015117","750","onderwijsfunctie"
"BU05051007","0505010000015121","171","woonfunctie"
"BU05051007","0505010000015122","40","winkelfunctie"
"BU05051006","0505010000015123","780","bijeenkomstfunctie"
"BU05051007","0505010000015127","108","woonfunctie"
"BU05051007","0505010000015130","189","woonfunctie"
"BU05051007","0505010000015131","202","woonfunctie"
"BU05051006","0505010000015132","276","woonfunctie"
"BU05051007","0505010000015133","166","woonfunctie"
"BU05051006","0505010000015134","202","woonfunctie"
"BU05051007","0505010000015135","182","woonfunctie"
"BU05051006","0505010000015136","1302","bijeenkomstfunctie"
"BU05051007","0505010000015137","188","woonfunctie"
"BU05051006","0505010000015138","280","bijeenkomstfunctie"
"BU05051007","0505010000015139","166","woonfunctie"
"BU05051006","0505010000015140","572","bijeenkomstfunctie"
"BU05051007","0505010000015142","261","woonfunctie"
"BU05051006","0505010000015143","264","woonfunctie"
"BU05051007","0505010000015144","132","woonfunctie"
"BU05051006","0505010000015145","168","woonfunctie"
"BU05051006","0505010000015146","272","woonfunctie"
"BU05051006","0505010000015149","161","winkelfunctie"
"BU05051006","0505010000015152","210","winkelfunctie"
"BU05051006","0505010000015153","343","kantoorfunctie"
"BU05051006","0505010000015154","2109","industriefunctie"
"BU05051006","0505010000015154","2109","winkelfunctie"
"BU05051006","0505010000015156","87","woonfunctie"
"BU05051006","0505010000015157","87","woonfunctie"
"BU05051006","0505010000015159","115","woonfunctie"
"BU05051006","0505010000015161","231","woonfunctie"
"BU05051006","0505010000015163","109","woonfunctie"
"BU05051006","0505010000015164","74","woonfunctie"
"BU05050601","0505010000015167","80","woonfunctie"
"BU05050601","0505010000015168","74","woonfunctie"
"BU05050601","0505010000015169","70","woonfunctie"
"BU05050601","0505010000015170","74","woonfunctie"
"BU05050601","0505010000015171","70","woonfunctie"
"BU05050601","0505010000015172","74","woonfunctie"
"BU05050601","0505010000015173","75","woonfunctie"
"BU05050601","0505010000015174","62","woonfunctie"
"BU05050601","0505010000015175","67","woonfunctie"
"BU05050601","0505010000015176","62","woonfunctie"
"BU05050601","0505010000015177","67","woonfunctie"
"BU05050601","0505010000015178","62","woonfunctie"
"BU05050601","0505010000015179","67","woonfunctie"
"BU05050601","0505010000015180","78","woonfunctie"
"BU05050601","0505010000015181","78","woonfunctie"
"BU05050601","0505010000015182","78","woonfunctie"
"BU05050601","0505010000015183","78","woonfunctie"
"BU05050601","0505010000015184","78","woonfunctie"
"BU05050601","0505010000015185","78","woonfunctie"
"BU05050601","0505010000015186","67","woonfunctie"
"BU05050601","0505010000015187","67","woonfunctie"
"BU05050601","0505010000015188","67","woonfunctie"
"BU05050601","0505010000015189","67","woonfunctie"
"BU05050601","0505010000015190","67","woonfunctie"
"BU05050601","0505010000015191","67","woonfunctie"
"BU05050601","0505010000015192","78","woonfunctie"
"BU05050601","0505010000015193","78","woonfunctie"
"BU05050601","0505010000015194","78","woonfunctie"
"BU05050601","0505010000015195","78","woonfunctie"
"BU05050601","0505010000015196","78","woonfunctie"
"BU05050601","0505010000015197","78","woonfunctie"
"BU05050601","0505010000015198","67","woonfunctie"
"BU05050601","0505010000015199","67","woonfunctie"
"BU05050601","0505010000015200","67","woonfunctie"
"BU05050601","0505010000015201","74","woonfunctie"
"BU05050601","0505010000015202","74","woonfunctie"
"BU05050601","0505010000015203","74","woonfunctie"
"BU05050601","0505010000015204","62","woonfunctie"
"BU05050601","0505010000015205","62","woonfunctie"
"BU05050601","0505010000015206","62","woonfunctie"
"BU05050601","0505010000015207","78","woonfunctie"
"BU05050601","0505010000015208","78","woonfunctie"
"BU05050601","0505010000015209","78","woonfunctie"
"BU05050601","0505010000015210","67","woonfunctie"
"BU05050601","0505010000015211","67","woonfunctie"
"BU05050601","0505010000015212","67","woonfunctie"
"BU05051105","0505010000015213","5","overige gebruiksfunctie"
"BU05051105","0505010000015214","158","kantoorfunctie"
"BU05051105","0505010000015216","56","gezondheidszorgfunctie"
"BU05051105","0505010000015217","96","gezondheidszorgfunctie"
"BU05051105","0505010000015223","227","winkelfunctie"
"BU05051105","0505010000015225","42","kantoorfunctie"
"BU05051105","0505010000015226","42","kantoorfunctie"
"BU05051105","0505010000015227","42","kantoorfunctie"
"BU05051105","0505010000015228","42","kantoorfunctie"
"BU05051105","0505010000015229","84","kantoorfunctie"
"BU05051105","0505010000015230","38","kantoorfunctie"
"BU05051105","0505010000015231","36","kantoorfunctie"
"BU05051105","0505010000015232","38","kantoorfunctie"
"BU05051105","0505010000015233","214","kantoorfunctie"
"BU05051105","0505010000015234","65","woonfunctie"
"BU05051105","0505010000015235","65","woonfunctie"
"BU05051105","0505010000015236","67","woonfunctie"
"BU05051105","0505010000015237","67","woonfunctie"
"BU05051105","0505010000015238","67","woonfunctie"
"BU05051105","0505010000015239","67","woonfunctie"
"BU05051105","0505010000015240","67","woonfunctie"
"BU05051105","0505010000015241","67","woonfunctie"
"BU05051105","0505010000015242","67","woonfunctie"
"BU05051105","0505010000015243","67","woonfunctie"
"BU05051105","0505010000015244","67","woonfunctie"
"BU05051105","0505010000015245","67","woonfunctie"
"BU05051105","0505010000015246","65","woonfunctie"
"BU05051105","0505010000015247","65","woonfunctie"
"BU05051105","0505010000015248","67","woonfunctie"
"BU05051105","0505010000015249","67","woonfunctie"
"BU05051105","0505010000015250","67","woonfunctie"
"BU05051105","0505010000015251","67","woonfunctie"
"BU05051105","0505010000015252","67","woonfunctie"
"BU05051105","0505010000015253","67","woonfunctie"
"BU05051105","0505010000015254","67","woonfunctie"
"BU05051105","0505010000015255","67","woonfunctie"
"BU05051105","0505010000015256","67","woonfunctie"
"BU05051105","0505010000015257","67","woonfunctie"
"BU05051105","0505010000015258","65","woonfunctie"
"BU05051105","0505010000015259","65","woonfunctie"
"BU05051105","0505010000015260","67","woonfunctie"
"BU05051105","0505010000015261","67","woonfunctie"
"BU05051105","0505010000015262","67","woonfunctie"
"BU05051105","0505010000015263","67","woonfunctie"
"BU05051105","0505010000015264","67","woonfunctie"
"BU05051105","0505010000015265","67","woonfunctie"
"BU05051105","0505010000015266","67","woonfunctie"
"BU05051105","0505010000015267","67","woonfunctie"
"BU05051105","0505010000015268","67","woonfunctie"
"BU05051105","0505010000015269","67","woonfunctie"
"BU05051105","0505010000015270","65","woonfunctie"
"BU05051105","0505010000015271","65","woonfunctie"
"BU05051105","0505010000015272","67","woonfunctie"
"BU05051105","0505010000015273","67","woonfunctie"
"BU05051105","0505010000015274","67","woonfunctie"
"BU05051105","0505010000015275","67","woonfunctie"
"BU05051105","0505010000015276","67","woonfunctie"
"BU05051105","0505010000015277","67","woonfunctie"
"BU05051105","0505010000015278","67","woonfunctie"
"BU05051105","0505010000015279","67","woonfunctie"
"BU05051105","0505010000015280","67","woonfunctie"
"BU05051105","0505010000015281","67","woonfunctie"
"BU05051105","0505010000015282","65","woonfunctie"
"BU05051105","0505010000015283","65","woonfunctie"
"BU05051105","0505010000015284","67","woonfunctie"
"BU05051105","0505010000015285","67","woonfunctie"
"BU05051105","0505010000015286","67","woonfunctie"
"BU05051105","0505010000015287","67","woonfunctie"
"BU05051105","0505010000015288","67","woonfunctie"
"BU05051105","0505010000015289","67","woonfunctie"
"BU05051105","0505010000015290","67","woonfunctie"
"BU05051105","0505010000015291","67","woonfunctie"
"BU05051105","0505010000015292","67","woonfunctie"
"BU05051105","0505010000015293","67","woonfunctie"
"BU05051105","0505010000015294","65","woonfunctie"
"BU05051105","0505010000015295","65","woonfunctie"
"BU05051105","0505010000015296","67","woonfunctie"
"BU05051105","0505010000015297","67","woonfunctie"
"BU05051105","0505010000015298","67","woonfunctie"
"BU05051105","0505010000015299","67","woonfunctie"
"BU05051105","0505010000015300","67","woonfunctie"
"BU05051105","0505010000015301","67","woonfunctie"
"BU05051105","0505010000015302","67","woonfunctie"
"BU05051105","0505010000015303","67","woonfunctie"
"BU05051105","0505010000015304","67","woonfunctie"
"BU05051105","0505010000015305","67","woonfunctie"
"BU05050303","0505010000015309","136","woonfunctie"
"BU05050303","0505010000015310","119","woonfunctie"
"BU05050303","0505010000015311","14","overige gebruiksfunctie"
"BU05050303","0505010000015312","12","overige gebruiksfunctie"
"BU05050303","0505010000015313","14","overige gebruiksfunctie"
"BU05050303","0505010000015314","17","overige gebruiksfunctie"
"BU05050303","0505010000015315","78","woonfunctie"
"BU05050303","0505010000015316","97","woonfunctie"
"BU05050303","0505010000015317","78","woonfunctie"
"BU05050303","0505010000015318","85","woonfunctie"
"BU05050303","0505010000015319","78","woonfunctie"
"BU05050303","0505010000015320","85","woonfunctie"
"BU05050303","0505010000015321","78","woonfunctie"
"BU05050303","0505010000015322","85","woonfunctie"
"BU05050303","0505010000015323","78","woonfunctie"
"BU05050303","0505010000015324","85","woonfunctie"
"BU05050303","0505010000015325","78","woonfunctie"
"BU05050303","0505010000015326","85","woonfunctie"
"BU05050303","0505010000015327","78","woonfunctie"
"BU05050303","0505010000015328","85","woonfunctie"
"BU05050303","0505010000015329","78","woonfunctie"
"BU05050303","0505010000015330","98","woonfunctie"
"BU05050303","0505010000015331","63","woonfunctie"
"BU05050303","0505010000015332","71","woonfunctie"
"BU05050303","0505010000015333","61","woonfunctie"
"BU05050303","0505010000015334","75","woonfunctie"
"BU05050303","0505010000015335","61","woonfunctie"
"BU05050303","0505010000015336","76","woonfunctie"
"BU05050303","0505010000015337","86","woonfunctie"
"BU05050303","0505010000015338","66","woonfunctie"
"BU05050303","0505010000015339","61","woonfunctie"
"BU05050303","0505010000015340","67","woonfunctie"
"BU05050303","0505010000015341","61","woonfunctie"
"BU05050303","0505010000015342","67","woonfunctie"
"BU05050303","0505010000015343","61","woonfunctie"
"BU05050303","0505010000015344","67","woonfunctie"
"BU05050303","0505010000015345","86","woonfunctie"
"BU05050303","0505010000015346","63","woonfunctie"
"BU05050303","0505010000015347","86","woonfunctie"
"BU05050303","0505010000015348","67","woonfunctie"
"BU05050303","0505010000015349","65","woonfunctie"
"BU05050303","0505010000015350","60","woonfunctie"
"BU05050303","0505010000015351","78","woonfunctie"
"BU05050303","0505010000015352","86","woonfunctie"
"BU05050303","0505010000015353","67","woonfunctie"
"BU05050303","0505010000015354","74","woonfunctie"
"BU05050303","0505010000015355","92","woonfunctie"
"BU05050801","0505010000015356","119","woonfunctie"
"BU05050801","0505010000015357","81","woonfunctie"
"BU05050801","0505010000015358","93","woonfunctie"
"BU05050801","0505010000015359","93","woonfunctie"
"BU05050801","0505010000015360","93","woonfunctie"
"BU05050801","0505010000015361","93","woonfunctie"
"BU05050801","0505010000015362","93","woonfunctie"
"BU05050801","0505010000015363","93","woonfunctie"
"BU05050801","0505010000015364","93","woonfunctie"
"BU05050801","0505010000015365","93","woonfunctie"
"BU05050801","0505010000015366","93","woonfunctie"
"BU05050801","0505010000015369","81","woonfunctie"
"BU05050801","0505010000015371","115","woonfunctie"
"BU05050801","0505010000015373","81","woonfunctie"
"BU05050801","0505010000015375","81","woonfunctie"
"BU05050801","0505010000015377","81","woonfunctie"
"BU05050801","0505010000015379","81","woonfunctie"
"BU05050801","0505010000015381","81","woonfunctie"
"BU05050801","0505010000015383","81","woonfunctie"
"BU05050801","0505010000015385","81","woonfunctie"
"BU05050801","0505010000015387","81","woonfunctie"
"BU05050801","0505010000015389","102","woonfunctie"
"BU05050801","0505010000015391","81","woonfunctie"
"BU05050801","0505010000015393","85","woonfunctie"
"BU05050801","0505010000015395","81","woonfunctie"
"BU05050801","0505010000015397","81","woonfunctie"
"BU05050801","0505010000015399","81","woonfunctie"
"BU05050801","0505010000015401","81","woonfunctie"
"BU05050801","0505010000015403","81","woonfunctie"
