ID;Geslacht;Leeftijd;RegioS;Perioden;TotaalInParticuliereHuishoudens_2;ThuiswonendKind_3;Alleenstaand_4;TotaalSamenwonendePersonen_5;PartnerInNietGehuwdPaarZonderKi_6;PartnerInGehuwdPaarZonderKinderen_7;PartnerInNietGehuwdPaarMetKinderen_8;PartnerInGehuwdPaarMetKinderen_9;OuderInEenouderhuishouden_10;OverigLidHuishouden_11
271046;T001038;90 - 95 jaar;GM1695;2020JJ00;34;0;24;6;0;6;0;0;1;3
271067;T001038;90 - 95 jaar;GM1699;2020JJ00;184;0;125;49;6;40;1;2;4;6
271088;T001038;90 - 95 jaar;GM0529;2020JJ00;;;;;;;;;;
271109;T001038;90 - 95 jaar;GM0171;2020JJ00;145;0;119;21;0;21;0;0;2;3
271130;T001038;90 - 95 jaar;GM0575;2020JJ00;209;0;153;32;6;26;0;0;11;13
271151;T001038;90 - 95 jaar;GM0576;2020JJ00;;;;;;;;;;
271172;T001038;90 - 95 jaar;GM0577;2020JJ00;;;;;;;;;;
271193;T001038;90 - 95 jaar;GM0820;2020JJ00;104;0;75;21;0;20;0;1;1;7
271214;T001038;90 - 95 jaar;GM0302;2020JJ00;139;0;91;37;1;35;0;1;6;5
271235;T001038;90 - 95 jaar;GM0951;2020JJ00;;;;;;;;;;
271256;T001038;90 - 95 jaar;GM0429;2020JJ00;;;;;;;;;;
271277;T001038;90 - 95 jaar;GM0579;2020JJ00;177;0;123;49;3;46;0;0;2;3
271298;T001038;90 - 95 jaar;GM0823;2020JJ00;75;0;53;10;0;10;0;0;4;8
271319;T001038;90 - 95 jaar;GM0824;2020JJ00;115;0;79;27;2;25;0;0;5;4
271340;T001038;90 - 95 jaar;GM1895;2020JJ00;213;0;154;44;3;41;0;0;8;7
271361;T001038;90 - 95 jaar;GM0269;2020JJ00;95;0;59;30;1;27;0;2;3;3
271382;T001038;90 - 95 jaar;GM0173;2020JJ00;149;0;114;29;5;24;0;0;3;3
271403;T001038;90 - 95 jaar;GM0174;2020JJ00;;;;;;;;;;
271424;T001038;90 - 95 jaar;GM1773;2020JJ00;78;0;55;18;1;17;0;0;4;1
271445;T001038;90 - 95 jaar;GM0175;2020JJ00;97;0;66;26;0;26;0;0;2;3
271466;T001038;90 - 95 jaar;GM0881;2020JJ00;;;;;;;;;;
271487;T001038;90 - 95 jaar;GM1586;2020JJ00;133;0;98;23;1;22;0;0;8;4
271508;T001038;90 - 95 jaar;GM0692;2020JJ00;;;;;;;;;;
271529;T001038;90 - 95 jaar;GM0826;2020JJ00;266;0;188;57;4;51;0;2;10;11
271550;T001038;90 - 95 jaar;GM0580;2020JJ00;;;;;;;;;;
271571;T001038;90 - 95 jaar;GM0085;2020JJ00;138;0;113;22;2;19;0;1;2;1
271592;T001038;90 - 95 jaar;GM0431;2020JJ00;35;0;26;8;0;7;0;1;1;0
271613;T001038;90 - 95 jaar;GM0176;2020JJ00;;;;;;;;;;
271634;T001038;90 - 95 jaar;GM0432;2020JJ00;43;0;32;10;0;10;0;0;1;0
271655;T001038;90 - 95 jaar;GM0086;2020JJ00;158;0;122;26;0;25;0;1;9;1
271676;T001038;90 - 95 jaar;GM0828;2020JJ00;426;0;300;93;4;87;0;2;9;24
271697;T001038;90 - 95 jaar;GM0584;2020JJ00;;;;;;;;;;
271718;T001038;90 - 95 jaar;GM1509;2020JJ00;165;0;127;21;0;21;0;0;11;6
271739;T001038;90 - 95 jaar;GM0437;2020JJ00;93;0;68;22;0;18;0;4;0;3
271760;T001038;90 - 95 jaar;GM0644;2020JJ00;;;;;;;;;;
271781;T001038;90 - 95 jaar;GM0589;2020JJ00;41;0;32;5;0;5;0;0;3;1
271802;T001038;90 - 95 jaar;GM1734;2020JJ00;167;0;103;43;0;41;0;2;12;9
271823;T001038;90 - 95 jaar;GM0590;2020JJ00;164;0;106;42;1;40;0;1;10;6
271844;T001038;90 - 95 jaar;GM1894;2020JJ00;160;0;118;26;3;21;0;2;8;8
271865;T001038;90 - 95 jaar;GM0765;2020JJ00;60;0;46;13;0;11;0;2;0;1
271886;T001038;90 - 95 jaar;GM0594;2020JJ00;;;;;;;;;;
271907;T001038;90 - 95 jaar;GM1926;2020JJ00;175;0;111;46;2;42;0;2;8;10
271928;T001038;90 - 95 jaar;GM0439;2020JJ00;404;0;312;79;1;74;0;4;7;6
271949;T001038;90 - 95 jaar;GM0273;2020JJ00;110;0;80;17;2;12;0;3;4;9
271970;T001038;90 - 95 jaar;GM0177;2020JJ00;193;0;127;48;1;46;0;1;11;7
271991;T001038;90 - 95 jaar;GM0835;2020JJ00;;;;;;;;;;
272012;T001038;90 - 95 jaar;GM0595;2020JJ00;;;;;;;;;;
272033;T001038;90 - 95 jaar;GM1661;2020JJ00;;;;;;;;;;
272054;T001038;90 - 95 jaar;GM0703;2020JJ00;95;0;64;25;0;25;0;0;2;4
272075;T001038;90 - 95 jaar;GM0274;2020JJ00;233;0;178;48;4;43;0;1;6;1
272096;T001038;90 - 95 jaar;GM0339;2020JJ00;12;0;9;3;0;3;0;0;0;0
272117;T001038;90 - 95 jaar;GM1667;2020JJ00;50;0;36;10;1;8;0;1;2;2
272138;T001038;90 - 95 jaar;GM0275;2020JJ00;323;0;237;74;3;71;0;0;8;4
272159;T001038;90 - 95 jaar;GM0340;2020JJ00;118;0;78;30;3;27;0;0;3;7
272180;T001038;90 - 95 jaar;GM0597;2020JJ00;290;0;187;94;0;91;0;3;7;2
272201;T001038;90 - 95 jaar;GM0602;2020JJ00;;;;;;;;;;
272222;T001038;90 - 95 jaar;GM0196;2020JJ00;;;;;;;;;;
272243;T001038;90 - 95 jaar;GM1672;2020JJ00;;;;;;;;;;
272264;T001038;90 - 95 jaar;GM0178;2020JJ00;;;;;;;;;;
272285;T001038;90 - 95 jaar;GM1742;2020JJ00;217;0;136;43;0;38;0;5;11;27
272306;T001038;90 - 95 jaar;GM0603;2020JJ00;410;0;302;93;6;85;1;1;9;6
272327;T001038;90 - 95 jaar;GM1669;2020JJ00;120;0;88;19;0;18;0;1;6;7
272348;T001038;90 - 95 jaar;GM0957;2020JJ00;266;0;185;56;3;53;0;0;14;11
272369;T001038;90 - 95 jaar;GM1670;2020JJ00;;;;;;;;;;
272390;T001038;90 - 95 jaar;GM0736;2020JJ00;203;0;133;42;4;37;0;1;17;11
272411;T001038;90 - 95 jaar;GM1674;2020JJ00;305;0;230;59;3;54;0;2;9;7
272432;T001038;90 - 95 jaar;GM0599;2020JJ00;2826;0;2156;547;29;496;0;22;80;43
272453;T001038;90 - 95 jaar;GM0600;2020JJ00;;;;;;;;;;
272474;T001038;90 - 95 jaar;GM0277;2020JJ00;16;0;6;10;0;10;0;0;0;0
272495;T001038;90 - 95 jaar;GM0840;2020JJ00;68;0;42;10;1;9;0;0;4;12
272516;T001038;90 - 95 jaar;GM0278;2020JJ00;;;;;;;;;;
272537;T001038;90 - 95 jaar;GM0704;2020JJ00;;;;;;;;;;
272558;T001038;90 - 95 jaar;GM0604;2020JJ00;;;;;;;;;;
272579;T001038;90 - 95 jaar;GM0441;2020JJ00;249;0;174;58;6;52;0;0;8;9
272600;T001038;90 - 95 jaar;GM0039;2020JJ00;;;;;;;;;;
272621;T001038;90 - 95 jaar;GM0458;2020JJ00;;;;;;;;;;
272642;T001038;90 - 95 jaar;GM0279;2020JJ00;34;0;27;5;0;3;0;2;2;0
272663;T001038;90 - 95 jaar;GM0606;2020JJ00;353;0;265;68;8;60;0;0;15;5
272684;T001038;90 - 95 jaar;GM0088;2020JJ00;5;0;3;2;0;2;0;0;0;0
272705;T001038;90 - 95 jaar;GM0844;2020JJ00;;;;;;;;;;
272726;T001038;90 - 95 jaar;GM0962;2020JJ00;;;;;;;;;;
272747;T001038;90 - 95 jaar;GM0607;2020JJ00;;;;;;;;;;
272768;T001038;90 - 95 jaar;GM0608;2020JJ00;;;;;;;;;;
272789;T001038;90 - 95 jaar;GM0444;2020JJ00;;;;;;;;;;
272810;T001038;90 - 95 jaar;GM1676;2020JJ00;241;0;158;71;4;67;0;0;3;9
272831;T001038;90 - 95 jaar;GM0964;2020JJ00;;;;;;;;;;
272852;T001038;90 - 95 jaar;GM0965;2020JJ00;48;0;28;14;0;13;0;1;4;2
272873;T001038;90 - 95 jaar;GM1702;2020JJ00;63;0;48;11;0;9;0;2;2;2
272894;T001038;90 - 95 jaar;GM0845;2020JJ00;116;0;80;23;2;20;0;1;8;5
272915;T001038;90 - 95 jaar;GM0846;2020JJ00;;;;;;;;;;
272936;T001038;90 - 95 jaar;GM0968;2020JJ00;;;;;;;;;;
272957;T001038;90 - 95 jaar;GM1883;2020JJ00;465;0;334;92;9;82;0;1;20;19
272978;T001038;90 - 95 jaar;GM0051;2020JJ00;;;;;;;;;;
272999;T001038;90 - 95 jaar;GM0610;2020JJ00;154;0;112;32;0;31;0;1;1;9
273020;T001038;90 - 95 jaar;GM0040;2020JJ00;;;;;;;;;;
273041;T001038;90 - 95 jaar;GM1714;2020JJ00;216;0;153;46;2;44;0;0;7;10
273062;T001038;90 - 95 jaar;GM1698;2020JJ00;;;;;;;;;;
273083;T001038;90 - 95 jaar;GM0090;2020JJ00;277;0;195;67;5;62;0;0;9;6
273104;T001038;90 - 95 jaar;GM0091;2020JJ00;;;;;;;;;;
273125;T001038;90 - 95 jaar;GM0342;2020JJ00;301;0;208;78;5;73;0;0;11;4
273146;T001038;90 - 95 jaar;GM0847;2020JJ00;66;0;44;14;0;12;0;2;4;4
273167;T001038;90 - 95 jaar;GM0848;2020JJ00;143;0;88;41;6;33;0;2;4;10
273188;T001038;90 - 95 jaar;GM0612;2020JJ00;;;;;;;;;;
273209;T001038;90 - 95 jaar;GM0179;2020JJ00;;;;;;;;;;
273230;T001038;90 - 95 jaar;GM0037;2020JJ00;192;0;140;37;2;35;0;0;8;7
273251;T001038;90 - 95 jaar;GM0180;2020JJ00;71;0;52;9;2;7;0;0;7;3
273272;T001038;90 - 95 jaar;GM0532;2020JJ00;57;0;44;7;2;5;0;0;3;3
273293;T001038;90 - 95 jaar;GM0851;2020JJ00;134;0;87;37;1;35;0;1;4;6
273314;T001038;90 - 95 jaar;GM0280;2020JJ00;;;;;;;;;;
273335;T001038;90 - 95 jaar;GM0181;2020JJ00;;;;;;;;;;
273356;T001038;90 - 95 jaar;GM1708;2020JJ00;228;0;163;46;1;40;0;5;8;11
273377;T001038;90 - 95 jaar;GM0971;2020JJ00;153;0;111;23;3;20;0;0;7;12
273398;T001038;90 - 95 jaar;GM1904;2020JJ00;262;0;187;58;7;47;0;4;6;11
273419;T001038;90 - 95 jaar;GM0617;2020JJ00;;;;;;;;;;
273440;T001038;90 - 95 jaar;GM1900;2020JJ00;402;0;308;82;5;76;0;1;9;3
273461;T001038;90 - 95 jaar;GM0974;2020JJ00;;;;;;;;;;
273482;T001038;90 - 95 jaar;GM0975;2020JJ00;;;;;;;;;;
273503;T001038;90 - 95 jaar;GM0976;2020JJ00;;;;;;;;;;
273524;T001038;90 - 95 jaar;GM0715;2020JJ00;342;0;242;68;1;65;0;2;15;17
273545;T001038;90 - 95 jaar;GM0093;2020JJ00;30;0;19;9;1;8;0;0;2;0
273566;T001038;90 - 95 jaar;GM0448;2020JJ00;68;0;45;17;2;12;0;3;2;4
273587;T001038;90 - 95 jaar;GM1525;2020JJ00;179;0;113;54;1;53;0;0;5;7
273608;T001038;90 - 95 jaar;GM0716;2020JJ00;128;0;92;28;1;27;0;0;4;4
273629;T001038;90 - 95 jaar;GM0977;2020JJ00;;;;;;;;;;
273650;T001038;90 - 95 jaar;GM0281;2020JJ00;141;0;99;30;0;29;0;1;5;7
273671;T001038;90 - 95 jaar;GM0855;2020JJ00;699;0;521;136;4;125;0;7;25;17
273692;T001038;90 - 95 jaar;GM0183;2020JJ00;100;0;71;10;0;9;0;1;7;12
273713;T001038;90 - 95 jaar;GM1700;2020JJ00;120;0;88;14;1;13;0;0;6;12
273734;T001038;90 - 95 jaar;GM1730;2020JJ00;234;0;158;63;6;54;0;3;5;8
273755;T001038;90 - 95 jaar;GM0737;2020JJ00;187;0;138;41;0;41;0;0;5;3
273776;T001038;90 - 95 jaar;GM0282;2020JJ00;;;;;;;;;;
273797;T001038;90 - 95 jaar;GM0856;2020JJ00;165;0;117;40;1;37;1;1;3;5
273818;T001038;90 - 95 jaar;GM0450;2020JJ00;46;0;35;8;0;8;0;0;1;2
273839;T001038;90 - 95 jaar;GM0451;2020JJ00;143;0;110;26;0;25;0;1;5;2
273860;T001038;90 - 95 jaar;GM0184;2020JJ00;23;0;19;2;0;2;0;0;0;2
273881;T001038;90 - 95 jaar;GM0344;2020JJ00;877;0;640;194;16;169;2;7;37;6
273902;T001038;90 - 95 jaar;GM1581;2020JJ00;379;0;269;88;11;74;0;3;14;8
273923;T001038;90 - 95 jaar;GM0981;2020JJ00;63;0;46;13;0;13;0;0;3;1
273944;T001038;90 - 95 jaar;GM0283;2020JJ00;;;;;;;;;;
273965;T001038;90 - 95 jaar;GM0619;2020JJ00;;;;;;;;;;
273986;T001038;90 - 95 jaar;GM0994;2020JJ00;92;0;67;19;1;16;0;2;4;2
274007;T001038;90 - 95 jaar;GM0858;2020JJ00;192;0;138;37;2;34;0;1;5;12
274028;T001038;90 - 95 jaar;GM0047;2020JJ00;122;0;100;16;2;14;0;0;2;4
274049;T001038;90 - 95 jaar;GM0345;2020JJ00;240;0;180;49;0;45;1;3;9;2
274070;T001038;90 - 95 jaar;GM0717;2020JJ00;147;0;107;27;5;22;0;0;5;8
274091;T001038;90 - 95 jaar;GM0860;2020JJ00;;;;;;;;;;
274112;T001038;90 - 95 jaar;GM0861;2020JJ00;236;0;159;42;2;40;0;0;13;22
274133;T001038;90 - 95 jaar;GM0453;2020JJ00;422;0;322;88;2;85;0;1;5;7
274154;T001038;90 - 95 jaar;GM0454;2020JJ00;;;;;;;;;;
274175;T001038;90 - 95 jaar;GM0983;2020JJ00;514;0;373;109;4;103;1;1;17;15
274196;T001038;90 - 95 jaar;GM0984;2020JJ00;175;0;122;38;4;34;0;0;12;3
274217;T001038;90 - 95 jaar;GM0620;2020JJ00;;;;;;;;;;
274238;T001038;90 - 95 jaar;GM1961;2020JJ00;222;0;158;44;3;40;0;1;9;11
274259;T001038;90 - 95 jaar;GM0622;2020JJ00;484;0;367;95;4;90;0;1;12;10
274280;T001038;90 - 95 jaar;GM0048;2020JJ00;;;;;;;;;;
274301;T001038;90 - 95 jaar;GM0347;2020JJ00;;;;;;;;;;
274322;T001038;90 - 95 jaar;GM0096;2020JJ00;6;0;6;0;0;0;0;0;0;0
274343;T001038;90 - 95 jaar;GM0718;2020JJ00;302;0;227;62;1;61;0;0;10;3
274364;T001038;90 - 95 jaar;GM0623;2020JJ00;;;;;;;;;;
274385;T001038;90 - 95 jaar;GM0986;2020JJ00;49;0;33;13;0;13;0;0;1;2
274406;T001038;90 - 95 jaar;GM0624;2020JJ00;;;;;;;;;;
274427;T001038;90 - 95 jaar;GM0625;2020JJ00;;;;;;;;;;
274448;T001038;90 - 95 jaar;GM0626;2020JJ00;191;0;127;56;0;56;0;0;5;3
274469;T001038;90 - 95 jaar;GM0285;2020JJ00;144;0;107;26;2;22;1;1;4;7
274490;T001038;90 - 95 jaar;GM0286;2020JJ00;;;;;;;;;;
274511;T001038;90 - 95 jaar;GM0186;2020JJ00;;;;;;;;;;
274532;T001038;90 - 95 jaar;GM0865;2020JJ00;137;0;94;35;2;33;0;0;5;3
274553;T001038;90 - 95 jaar;GM1949;2020JJ00;170;0;129;35;2;32;0;1;1;5
274574;T001038;90 - 95 jaar;GM0866;2020JJ00;120;0;78;35;3;29;0;3;4;3
274595;T001038;90 - 95 jaar;GM0867;2020JJ00;184;0;127;34;2;30;0;2;13;10
274616;T001038;90 - 95 jaar;GM0627;2020JJ00;129;0;93;29;2;27;0;0;3;4
274637;T001038;90 - 95 jaar;GM0289;2020JJ00;131;0;100;26;1;25;0;0;5;0
274658;T001038;90 - 95 jaar;GM0628;2020JJ00;;;;;;;;;;
274679;T001038;90 - 95 jaar;GM0291;2020JJ00;;;;;;;;;;
274700;T001038;90 - 95 jaar;GM0629;2020JJ00;228;0;168;50;1;49;0;0;8;2
274721;T001038;90 - 95 jaar;GM0630;2020JJ00;;;;;;;;;;
274742;T001038;90 - 95 jaar;GM0852;2020JJ00;90;0;69;16;2;14;0;0;2;3
274763;T001038;90 - 95 jaar;GM0188;2020JJ00;;;;;;;;;;
274784;T001038;90 - 95 jaar;GM0988;2020JJ00;218;0;156;44;2;42;0;0;17;1
274805;T001038;90 - 95 jaar;GM0457;2020JJ00;100;0;65;31;4;27;0;0;4;0
274826;T001038;90 - 95 jaar;GM0292;2020JJ00;;;;;;;;;;
274847;T001038;90 - 95 jaar;GM0870;2020JJ00;;;;;;;;;;
274868;T001038;90 - 95 jaar;GM0459;2020JJ00;;;;;;;;;;
274889;T001038;90 - 95 jaar;GM1960;2020JJ00;166;0;112;39;2;35;1;1;9;6
274910;T001038;90 - 95 jaar;GM0668;2020JJ00;94;0;61;16;2;13;0;1;7;10
274931;T001038;90 - 95 jaar;GM0558;2020JJ00;;;;;;;;;;
274952;T001038;90 - 95 jaar;GM1969;2020JJ00;266;0;191;53;7;46;0;0;7;15
274973;T001038;90 - 95 jaar;GM1701;2020JJ00;132;0;89;35;0;33;0;2;4;4
274994;T001038;90 - 95 jaar;GM0293;2020JJ00;54;0;41;12;0;12;0;0;1;0
275015;T001038;90 - 95 jaar;GM1950;2020JJ00;185;0;137;33;3;29;1;0;7;8
275036;T001038;90 - 95 jaar;GM1783;2020JJ00;468;0;316;105;8;95;0;2;21;26
275057;T001038;90 - 95 jaar;GM0098;2020JJ00;136;0;105;26;1;24;0;1;3;2
275078;T001038;90 - 95 jaar;GM0614;2020JJ00;138;0;96;35;1;33;0;1;1;6
275099;T001038;90 - 95 jaar;GM0189;2020JJ00;125;0;74;28;2;20;0;6;6;17
275120;T001038;90 - 95 jaar;GM0462;2020JJ00;;;;;;;;;;
275141;T001038;90 - 95 jaar;GM0463;2020JJ00;;;;;;;;;;
275162;T001038;90 - 95 jaar;GM0296;2020JJ00;147;0;102;29;0;29;0;0;8;8
275183;T001038;90 - 95 jaar;GM1696;2020JJ00;150;0;107;35;0;34;0;1;6;2
275204;T001038;90 - 95 jaar;GM0190;2020JJ00;;;;;;;;;;
275225;T001038;90 - 95 jaar;GM0352;2020JJ00;63;0;44;14;2;12;0;0;1;4
275246;T001038;90 - 95 jaar;GM0052;2020JJ00;;;;;;;;;;
275267;T001038;90 - 95 jaar;GM0053;2020JJ00;;;;;;;;;;
275288;T001038;90 - 95 jaar;GM0294;2020JJ00;164;0;119;29;3;24;0;2;8;8
275309;T001038;90 - 95 jaar;GM0295;2020JJ00;;;;;;;;;;
275330;T001038;90 - 95 jaar;GM0873;2020JJ00;71;0;49;17;1;13;0;3;2;3
275351;T001038;90 - 95 jaar;GM0632;2020JJ00;240;0;174;48;2;45;0;1;7;11
275372;T001038;90 - 95 jaar;GM0466;2020JJ00;;;;;;;;;;
275393;T001038;90 - 95 jaar;GM1690;2020JJ00;139;0;104;28;0;28;0;0;2;5
275414;T001038;90 - 95 jaar;GM0880;2020JJ00;79;0;61;15;2;13;0;0;2;1
275435;T001038;90 - 95 jaar;GM0351;2020JJ00;51;0;35;11;1;10;0;0;2;3
275456;T001038;90 - 95 jaar;GM0874;2020JJ00;;;;;;;;;;
275477;T001038;90 - 95 jaar;GM0710;2020JJ00;;;;;;;;;;
275498;T001038;90 - 95 jaar;GM0683;2020JJ00;;;;;;;;;;
275519;T001038;90 - 95 jaar;GM0479;2020JJ00;605;0;459;119;7;110;0;2;20;7
275540;T001038;90 - 95 jaar;GM0297;2020JJ00;86;0;53;22;1;20;1;0;2;9
275561;T001038;90 - 95 jaar;GM0473;2020JJ00;112;0;80;24;1;20;0;3;7;1
275582;T001038;90 - 95 jaar;GM0707;2020JJ00;;;;;;;;;;
275603;T001038;90 - 95 jaar;GM0478;2020JJ00;;;;;;;;;;
275624;T001038;90 - 95 jaar;GM0050;2020JJ00;62;0;39;20;3;17;0;0;1;2
275645;T001038;90 - 95 jaar;GM0355;2020JJ00;355;0;274;75;2;72;0;1;4;2
275666;T001038;90 - 95 jaar;GM0298;2020JJ00;;;;;;;;;;
275687;T001038;90 - 95 jaar;GM0299;2020JJ00;216;0;166;34;1;32;0;1;8;8
275708;T001038;90 - 95 jaar;GM1666;2020JJ00;;;;;;;;;;
275729;T001038;90 - 95 jaar;GM0476;2020JJ00;;;;;;;;;;
275750;T001038;90 - 95 jaar;GM0637;2020JJ00;491;0;349;103;4;96;0;3;16;23
275771;T001038;90 - 95 jaar;GM0638;2020JJ00;36;0;29;6;0;6;0;0;0;1
275792;T001038;90 - 95 jaar;GM0056;2020JJ00;;;;;;;;;;
275813;T001038;90 - 95 jaar;GM1892;2020JJ00;168;0;112;47;3;42;0;2;6;3
275834;T001038;90 - 95 jaar;GM0879;2020JJ00;109;0;71;20;2;18;0;0;9;9
275855;T001038;90 - 95 jaar;GM0301;2020JJ00;243;0;174;55;3;52;0;0;5;9
275876;T001038;90 - 95 jaar;GM1896;2020JJ00;72;0;54;7;0;7;0;0;4;7
275897;T001038;90 - 95 jaar;GM0192;2020JJ00;;;;;;;;;;
275918;T001038;90 - 95 jaar;GM0642;2020JJ00;281;0;205;58;2;56;0;0;10;8
275939;T001038;90 - 95 jaar;GM0193;2020JJ00;559;0;414;123;5;112;0;6;15;7
277157;T001038;95 jaar of ouder;GM1680;2020JJ00;31;0;22;4;0;4;0;0;0;5
277178;T001038;95 jaar of ouder;GM0738;2020JJ00;;;;;;;;;;
277199;T001038;95 jaar of ouder;GM0358;2020JJ00;35;0;29;3;0;3;0;0;1;2
277220;T001038;95 jaar of ouder;GM0197;2020JJ00;24;0;18;0;0;0;0;0;4;2
277241;T001038;95 jaar of ouder;GM0480;2020JJ00;;;;;;;;;;
277262;T001038;95 jaar of ouder;GM0305;2020JJ00;;;;;;;;;;
277283;T001038;95 jaar of ouder;GM0059;2020JJ00;23;0;22;0;0;0;0;0;1;0
277304;T001038;95 jaar of ouder;GM0360;2020JJ00;;;;;;;;;;
277325;T001038;95 jaar of ouder;GM0482;2020JJ00;16;0;14;2;1;1;0;0;0;0
277346;T001038;95 jaar of ouder;GM0613;2020JJ00;12;0;10;1;0;1;0;0;0;1
277367;T001038;95 jaar of ouder;GM0483;2020JJ00;;;;;;;;;;
277388;T001038;95 jaar of ouder;GM0361;2020JJ00;81;0;68;11;1;10;0;0;1;1
277409;T001038;95 jaar of ouder;GM0141;2020JJ00;70;0;50;5;1;4;0;0;8;7
277430;T001038;95 jaar of ouder;GM0034;2020JJ00;81;0;66;8;3;5;0;0;3;4
277451;T001038;95 jaar of ouder;GM0484;2020JJ00;80;0;64;9;0;9;0;0;2;5
277472;T001038;95 jaar of ouder;GM1723;2020JJ00;2;0;2;0;0;0;0;0;0;0
277493;T001038;95 jaar of ouder;GM1959;2020JJ00;50;0;37;2;0;2;0;0;8;3
277514;T001038;95 jaar of ouder;GM0142;2020JJ00;;;;;;;;;;
277535;T001038;95 jaar of ouder;GM1679;2020JJ00;;;;;;;;;;
277556;T001038;95 jaar of ouder;GM0060;2020JJ00;2;0;2;0;0;0;0;0;0;0
277577;T001038;95 jaar of ouder;GM0306;2020JJ00;;;;;;;;;;
277598;T001038;95 jaar of ouder;GM0307;2020JJ00;145;0;125;14;1;13;0;0;5;1
277619;T001038;95 jaar of ouder;GM0362;2020JJ00;164;0;138;15;4;11;0;0;10;1
277640;T001038;95 jaar of ouder;GM0363;2020JJ00;628;0;531;53;10;43;0;0;29;15
277661;T001038;95 jaar of ouder;GM0364;2020JJ00;;;;;;;;;;
277682;T001038;95 jaar of ouder;GM0199;2020JJ00;;;;;;;;;;
277703;T001038;95 jaar of ouder;GM0366;2020JJ00;;;;;;;;;;
277724;T001038;95 jaar of ouder;GM0200;2020JJ00;162;0;136;14;0;13;0;1;3;9
277745;T001038;95 jaar of ouder;GM0003;2020JJ00;14;0;11;1;0;0;0;1;2;0
277766;T001038;95 jaar of ouder;GM0885;2020JJ00;;;;;;;;;;
277787;T001038;95 jaar of ouder;GM0202;2020JJ00;111;0;91;14;3;11;0;0;5;1
277808;T001038;95 jaar of ouder;GM0106;2020JJ00;70;0;61;6;0;6;0;0;1;2
277829;T001038;95 jaar of ouder;GM0743;2020JJ00;9;0;9;0;0;0;0;0;0;0
277850;T001038;95 jaar of ouder;GM0143;2020JJ00;;;;;;;;;;
277871;T001038;95 jaar of ouder;GM0650;2020JJ00;;;;;;;;;;
277892;T001038;95 jaar of ouder;GM0744;2020JJ00;8;0;4;0;0;0;0;0;1;3
277913;T001038;95 jaar of ouder;GM0308;2020JJ00;48;0;42;2;0;2;0;0;2;2
277934;T001038;95 jaar of ouder;GM0489;2020JJ00;45;0;36;7;0;7;0;0;1;1
277955;T001038;95 jaar of ouder;GM0203;2020JJ00;42;0;29;4;0;4;0;0;4;5
277976;T001038;95 jaar of ouder;GM0144;2020JJ00;;;;;;;;;;
277997;T001038;95 jaar of ouder;GM0005;2020JJ00;;;;;;;;;;
278018;T001038;95 jaar of ouder;GM0888;2020JJ00;14;0;9;1;0;1;0;0;1;3
278039;T001038;95 jaar of ouder;GM1954;2020JJ00;30;0;23;2;0;2;0;0;3;2
278060;T001038;95 jaar of ouder;GM0370;2020JJ00;6;0;4;2;0;2;0;0;0;0
278081;T001038;95 jaar of ouder;GM0889;2020JJ00;16;0;13;1;0;1;0;0;1;1
278102;T001038;95 jaar of ouder;GM0890;2020JJ00;;;;;;;;;;
278123;T001038;95 jaar of ouder;GM0007;2020JJ00;;;;;;;;;;
278144;T001038;95 jaar of ouder;GM0206;2020JJ00;;;;;;;;;;
278165;T001038;95 jaar of ouder;GM0372;2020JJ00;;;;;;;;;;
278186;T001038;95 jaar of ouder;GM1945;2020JJ00;38;0;31;3;0;3;0;0;2;2
278207;T001038;95 jaar of ouder;GM0491;2020JJ00;;;;;;;;;;
278228;T001038;95 jaar of ouder;GM1724;2020JJ00;14;0;9;2;1;1;0;0;0;3
278249;T001038;95 jaar of ouder;GM0893;2020JJ00;10;0;7;1;0;1;0;0;1;1
278270;T001038;95 jaar of ouder;GM0373;2020JJ00;47;0;38;4;0;4;0;0;2;3
278291;T001038;95 jaar of ouder;GM0748;2020JJ00;60;0;49;4;0;4;0;0;5;2
278312;T001038;95 jaar of ouder;GM0207;2020JJ00;;;;;;;;;;
278333;T001038;95 jaar of ouder;GM0492;2020JJ00;;;;;;;;;;
278354;T001038;95 jaar of ouder;GM0493;2020JJ00;;;;;;;;;;
278375;T001038;95 jaar of ouder;GM1859;2020JJ00;42;0;31;5;1;4;0;0;1;5
278396;T001038;95 jaar of ouder;GM1721;2020JJ00;22;0;15;2;1;1;0;0;2;3
278417;T001038;95 jaar of ouder;GM0568;2020JJ00;;;;;;;;;;
278438;T001038;95 jaar of ouder;GM0753;2020JJ00;15;0;12;1;0;1;0;0;0;2
278459;T001038;95 jaar of ouder;GM0209;2020JJ00;14;0;10;2;0;2;0;0;0;2
278480;T001038;95 jaar of ouder;GM0375;2020JJ00;32;0;26;5;0;5;0;0;1;0
278501;T001038;95 jaar of ouder;GM0063;2020JJ00;;;;;;;;;;
278522;T001038;95 jaar of ouder;GM0310;2020JJ00;87;0;73;7;0;7;0;0;3;4
278543;T001038;95 jaar of ouder;GM0585;2020JJ00;;;;;;;;;;
278564;T001038;95 jaar of ouder;GM1728;2020JJ00;8;0;7;0;0;0;0;0;1;0
278585;T001038;95 jaar of ouder;GM0376;2020JJ00;9;0;7;0;0;0;0;0;2;0
278606;T001038;95 jaar of ouder;GM0495;2020JJ00;;;;;;;;;;
